"","STATECD","COUNTYCD","PLOT","CONDID","CYCLE","uniq_obs_unit_id","uniq_spl_unit_id","fortypcd","owngrpcd","owncd","aspect","aspect_rad","aspect_sin","aspect_cos","slope","adforcd","cpa","mean_dia","mean_actualht","mean_HD","diversity","num_trees","num_species","qmd","tph","baph","sdi","ownership","nf_np"
"948568",51,121,17,1,11,"51_121_17_1_11","51_121_17_1",502,10,11,175,3.05432619099008,0.0871557427476586,-0.996194698091746,22,808,111.800822285684,25.6619375,17.306925,75.0831044891954,4.11368930648381,32,7,161.390368770878,816.613235940952,31.8581030769683,15881.8785287731,"George Washington-Jefferson","National Forest"
"948600",51,121,20,1,7,"51_121_20_1_7","51_121_20_1",502,10,11,140,2.44346095279206,0.642787609686539,-0.766044443118978,39,808,50.6269134090258,15.58544,11.94816,106.473780280058,5.84661385975027,25,8,105.074983283368,2075.49435858913,15.5346321929495,20270.7522665738,"George Washington-Jefferson","National Forest"
"948625",51,121,20,1,8,"51_121_20_1_8","51_121_20_1",502,10,11,138,2.40855436775217,0.669130606358858,-0.743144825477394,39,808,60.0149444291852,14.1830322580645,11.6217290322581,127.842720238693,5.30472682753618,31,9,110.16428312298,3016.58067242257,18.4205319721283,31785.7404904465,"George Washington-Jefferson","National Forest"
"948656",51,121,20,1,9,"51_121_20_1_9","51_121_20_1",502,10,11,138,2.40855436775217,0.669130606358858,-0.743144825477394,39,808,73.7046357217392,16.1326285714286,14.2733485714286,129.703516969979,5.92909549225421,35,11,124.376774214481,2735.31992211245,22.6400218017726,35019.2283493557,"George Washington-Jefferson","National Forest"
"948691",51,121,20,1,10,"51_121_20_1_10","51_121_20_1",519,10,11,138,2.40855436775217,0.669130606358858,-0.743144825477394,39,808,36.6825064438803,15.9692258064516,15.0433548387097,111.541890538178,5.23926653915181,31,9,97.9073633390257,1823.97541303628,16.0091170637859,15904.4812901558,"George Washington-Jefferson","National Forest"
"948722",51,121,20,1,11,"51_121_20_1_11","51_121_20_1",520,10,11,140,2.44346095279206,0.642787609686539,-0.766044443118978,35,808,47.0783670165078,18.2132941176471,16.5398823529412,102.617885219592,3.98212320735158,34,7,115.905296030854,1357.4715804352,19.4814046258828,15518.8092915569,"George Washington-Jefferson","National Forest"
"948757",51,121,26,1,7,"51_121_26_1_7","51_121_26_1",167,10,11,313,5.46288055874225,-0.731353701619171,0.681998360062498,22,808,54.7723145817939,18.6988823529412,13.9849411764706,86.4549151900337,5.20692089042512,34,7,124.004298393241,2038.96030008451,23.5661606508551,25978.6525525374,"George Washington-Jefferson","National Forest"
"948791",51,121,26,1,8,"51_121_26_1_8","51_121_26_1",502,10,11,313,5.46288055874225,-0.731353701619171,0.681998360062498,22,808,43.7160953265184,18.1186666666667,15.0960666666667,87.0625663337636,2.82956528676085,36,6,115.556322267542,1216.84120528014,17.8495930463638,13843.9397074926,"George Washington-Jefferson","National Forest"
"948827",51,121,26,1,9,"51_121_26_1_9","51_121_26_1",502,10,11,313,5.46288055874225,-0.731353701619171,0.681998360062498,22,808,48.9597642923245,18.5969189189189,15.1658594594595,86.5748687412036,3.03148421641678,37,6,120.943747668079,1402.0842875711,19.916064223145,17161.7827279802,"George Washington-Jefferson","National Forest"
"948864",51,121,26,1,10,"51_121_26_1_10","51_121_26_1",502,10,11,289,5.04400153826361,-0.945518575599317,0.325568154457156,13,808,58.4550848591908,19.3507894736842,16.2827368421053,88.60161667125,3.11340421556021,38,6,127.317357481217,1416.95518994974,22.0204840719293,18834.0025516402,"George Washington-Jefferson","National Forest"
"948902",51,121,26,1,11,"51_121_26_1_11","51_121_26_1",502,10,11,275,4.79965544298441,-0.996194698091746,0.0871557427476579,23,808,63.4518326777963,19.3675,16.26108,90.1503360054053,3.47126581330804,40,7,131.983249179583,1617.06917461933,23.8193988796417,22772.1052516121,"George Washington-Jefferson","National Forest"
"948942",51,121,26,2,7,"51_121_26_2_7","51_121_26_2",502,10,11,55,0.959931088596881,0.819152044288992,0.573576436351046,45,808,25.6903983479165,19.1695294117647,16.2081882352941,88.2213412217378,1.55855215457103,17,3,83.2558377772994,593.549700261437,10.9278822330512,3989.9234259612,"George Washington-Jefferson","National Forest"
"948959",51,121,33,1,7,"51_121_33_1_7","51_121_33_1",503,10,11,161,2.80998009571087,0.325568154457157,-0.945518575599317,24,808,97.5861569497203,27.7080869565217,19.6794782608696,79.0517199705851,3.91801994206571,23,5,144.432226168539,853.14729444557,25.9874952518724,13884.3895967731,"George Washington-Jefferson","National Forest"
"948982",51,121,33,1,8,"51_121_33_1_8","51_121_33_1",503,10,11,160,2.79252680319093,0.342020143325669,-0.939692620785908,24,808,83.487510444286,19.4987333333333,14.41704,106.404645411755,5.12223749881228,30,7,134.904610462356,2660.96541021928,25.2764480439547,38812.7232519166,"George Washington-Jefferson","National Forest"
"949014",51,121,46,1,7,"51_121_46_1_7","51_121_46_1",515,10,11,151,2.63544717051144,0.484809620246337,-0.874619707139396,20,808,75.2700535473369,18.2581176470588,14.5855764705882,92.8590379912296,8.91736538801058,34,12,126.280155939086,2550.07683982149,28.2671846726074,33453.2258487392,"George Washington-Jefferson","National Forest"
"949048",51,121,46,1,8,"51_121_46_1_8","51_121_46_1",515,10,11,150,2.61799387799149,0.5,-0.866025403784439,21,808,52.467703507257,20.03552,16.325088,93.836624705443,7.6404663032821,25,10,114.297742199923,1223.63345902749,17.6817873777727,13678.6632962753,"George Washington-Jefferson","National Forest"
"949075",51,121,46,1,9,"51_121_46_1_9","51_121_46_1",515,10,11,150,2.61799387799149,0.5,-0.866025403784439,21,808,71.5060900110931,21.4673793103448,16.4486896551724,89.2047224246037,9.88734188694877,29,13,133.316612963276,1283.11706854203,22.3730709748638,18363.1601863932,"George Washington-Jefferson","National Forest"
"949104",51,121,46,1,10,"51_121_46_1_10","51_121_46_1",515,10,11,157,2.7401669256311,0.390731128489274,-0.92050485345244,19,808,81.0701051647427,21.4425161290323,17.7865548387097,96.6355132416476,8.49099430683206,31,12,138.257918731623,1312.8588732993,24.1069578108098,19918.994082948,"George Washington-Jefferson","National Forest"
"949135",51,121,46,1,11,"51_121_46_1_11","51_121_46_1",515,10,11,155,2.70526034059121,0.422618261740699,-0.90630778703665,18,808,88.8522626177564,21.87575,17.6403,92.4972483801887,8.30643425371053,32,12,143.255099287949,1327.72977567793,25.9640507760854,21325.9444750498,"George Washington-Jefferson","National Forest"
"949167",51,121,75,1,8,"51_121_75_1_8","51_121_75_1",515,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,56,808,30.085013579386,18.6006153846154,15.3220615384615,86.0247928060641,4.16798943871952,26,6,99.0860478574052,557.015641756819,11.57119486635,4951.18722000071,"George Washington-Jefferson","National Forest"
"949194",51,121,75,1,9,"51_121_75_1_9","51_121_75_1",515,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,56,808,32.398325895397,19.48688,15.91056,85.6507568610271,4.22308583440722,25,6,101.819472950905,542.144739378185,12.2125727740649,5034.14404973752,"George Washington-Jefferson","National Forest"
"949220",51,121,75,1,10,"51_121_75_1_10","51_121_75_1",515,10,11,285,4.97418836818384,-0.965925826289068,0.258819045102521,50,808,36.8426535720415,20.59432,16.105632,82.0567210780274,4.83155535069331,25,7,107.508631820891,542.144739378185,13.6448923040264,5493.17816958576,"George Washington-Jefferson","National Forest"
"949246",51,121,75,1,11,"51_121_75_1_11","51_121_75_1",515,10,11,285,4.97418836818384,-0.965925826289068,0.258819045102521,50,808,64.0094688108936,22.7941481481481,16.8543111111111,80.5804546861899,5.89370940000348,27,9,130.686640862791,571.886544135453,20.0712986068368,7926.88999191071,"George Washington-Jefferson","National Forest"
"949273",51,121,75,2,8,"51_121_75_2_8","51_121_75_2",165,10,11,285,4.97418836818384,-0.965925826289068,0.258819045102521,52,808,6.19449666694892,15.4247272727273,11.1390545454545,74.6159856943592,1.82242143054562,11,3,53.2467852175134,333.952106077304,3.80856461686033,1095.53678920797,"George Washington-Jefferson","National Forest"
"949285",51,121,75,2,9,"51_121_75_2_9","51_121_75_2",165,10,11,265,4.62512251778497,-0.996194698091746,-0.0871557427476582,54,808,6.21162118257233,16.891,11.55192,69.6373443785896,1.894645708138,10,3,54.6879165081282,148.709023786343,3.49299291211694,509.207590915591,"George Washington-Jefferson","National Forest"
"949295",51,121,75,2,10,"51_121_75_2_10","51_121_75_2",165,10,11,293,5.11381470834339,-0.92050485345244,0.390731128489273,44,808,7.09549836200091,17.2950909090909,11.1667636363636,65.7445593722646,2.42437595123906,11,4,58.8540527406567,163.579926164977,4.0454579989785,630.177616253342,"George Washington-Jefferson","National Forest"
"949306",51,121,75,2,11,"51_121_75_2_11","51_121_75_2",165,10,11,293,5.11381470834339,-0.92050485345244,0.390731128489273,44,808,7.85364331289097,18.6182,12.192,66.8507463280823,1.894645708138,10,3,60.1325889347864,148.709023786343,4.22313294098881,592.994411668733,"George Washington-Jefferson","National Forest"
"949316",51,121,80,2,10,"51_121_80_2_10","51_121_80_2",504,10,11,0,0,0,1,4,808,42.7038343636985,26.0208888888889,20.3877333333333,89.5780574638997,6.24025146915571,9,7,93.2190381413582,304.210301320036,10.3985051097373,2451.71910949407,"George Washington-Jefferson","National Forest"
"949325",51,121,80,2,11,"51_121_80_2_11","51_121_80_2",503,10,11,0,0,0,1,3,808,45.5043757698962,26.8111111111111,19.5072,84.1778963008292,6.24025146915571,9,7,96.1744762813918,304.210301320036,11.1143954161422,2577.66709893268,"George Washington-Jefferson","National Forest"
"949334",51,121,81,1,10,"51_121_81_1_10","51_121_81_1",409,10,11,272,4.74729556542458,-0.999390827019096,0.0348994967025013,62,808,35.0163794788894,17.2373636363636,11.1806181818182,67.1147504046529,2.8509326948236,44,4,118.709067825504,1165.43624439689,17.5476546802713,13844.492999278,"George Washington-Jefferson","National Forest"
"949378",51,121,81,1,11,"51_121_81_1_11","51_121_81_1",409,10,11,255,4.45058959258554,-0.965925826289068,-0.258819045102521,60,808,43.9858209922873,18.0114222222222,11.6298133333333,67.3383465213296,2.8200079492369,45,4,125.572883649297,1350.67932668785,21.5199173017497,17559.8986430178,"George Washington-Jefferson","National Forest"
"949423",51,121,81,2,10,"51_121_81_2_10","51_121_81_2",502,10,11,314,5.48033385126219,-0.719339800338652,0.694658370458997,59,808,15.2373507284505,22.1342857142857,17.4171428571429,81.1287322485324,1.50699306577254,7,2,61.8238295805105,274.468496562767,5.29362331768476,1144.29924912923,"George Washington-Jefferson","National Forest"
"949430",51,121,81,2,11,"51_121_81_2_11","51_121_81_2",502,10,11,325,5.67232006898157,-0.573576436351046,0.819152044288992,60,808,15.8044882250772,26.6192,24.384,94.2637367966317,1,5,1,60.6171944583383,74.3545118931715,4.29147525328878,300.341622316623,"George Washington-Jefferson","National Forest"
"949435",51,125,5,1,7,"51_125_5_1_7","51_125_5_1",505,10,11,150,2.61799387799149,0.5,-0.866025403784439,56,808,69.7470269505496,22.5954166666667,17.4117,84.1077198423552,7.75424788710477,24,9,125.576480011187,697.646016911877,19.1780731160278,9070.3664643694,"George Washington-Jefferson","National Forest"
"949461",51,125,5,1,8,"51_125_5_1_8","51_125_5_1",505,10,11,127,2.2165681500328,0.798635510047293,-0.601815023152048,60,808,79.3310106514604,20.8618666666667,15.3416,87.7865706424278,9.47689090190964,30,11,135.985157337115,1297.98797092066,22.6659466847015,19176.3709863148,"George Washington-Jefferson","National Forest"
"949491",51,125,5,1,9,"51_125_5_1_9","51_125_5_1",505,10,11,135,2.35619449019234,0.707106781186548,-0.707106781186547,65,808,89.9676567261984,21.2936666666667,16.33728,94.5181083332167,8.71857576272515,30,10,141.038631941748,1468.36015083299,24.9397785605907,23001.8148777698,"George Washington-Jefferson","National Forest"
"949521",51,125,12,1,7,"51_125_12_1_7","51_125_12_1",511,10,11,2,0.0349065850398866,0.034899496702501,0.999390827019096,34,808,77.1707502435594,19.859037037037,16.0640888888889,100.722876906466,5.60807920914073,27,9,132.296455326664,2105.2361633464,27.7791801037206,29759.6336412009,"George Washington-Jefferson","National Forest"
"949548",51,125,22,1,7,"51_125_22_1_7","51_125_22_1",506,10,11,90,1.5707963267949,1,6.12303176911189e-17,50,808,149.829513646398,33.6384347826087,22.2769043478261,71.5863452972557,8.15470529841074,23,10,184.214277057996,512.402934620916,40.8799708729449,12322.458587992,"George Washington-Jefferson","National Forest"
"949571",51,125,22,1,8,"51_125_22_1_8","51_125_22_1",503,10,11,90,1.5707963267949,1,6.12303176911189e-17,60,808,146.82087418935,32.0371304347826,18.7915826086957,75.231001848971,9.78330289723431,23,11,185.846611968042,1023.5194743579,41.7555345521133,24964.9790261076,"George Washington-Jefferson","National Forest"
"949594",51,125,22,1,11,"51_125_22_1_11","51_125_22_1",503,10,11,90,1.5707963267949,1,6.12303176911189e-17,60,808,133.181281611432,26.289,18.1824923076923,98.3494532265494,9.4724377731585,26,11,169.921064203353,1749.62090114311,36.3563766943657,36960.056810289,"George Washington-Jefferson","National Forest"
"949621",51,125,22,2,9,"51_125_22_2_9","51_125_22_2",506,10,11,81,1.41371669411541,0.987688340595138,0.156434465040231,60,808,70.2032779831769,84.709,35.2044,41.783707098816,1,2,1,120.473407605164,29.7418047572686,16.9510785959917,361.775848244878,"George Washington-Jefferson","National Forest"
"949623",51,125,22,2,10,"51_125_22_2_10","51_125_22_2",506,10,11,80,1.39626340159546,0.984807753012208,0.17364817766693,60,808,70.8008444916752,86.741,32.3088,37.6701256713772,1,2,1,123.488154654606,29.7418047572686,17.8100668652527,376.415770832128,"George Washington-Jefferson","National Forest"
"949625",51,125,37,1,7,"51_125_37_1_7","51_125_37_1",505,10,11,120,2.0943951023932,0.866025403784439,-0.5,65,808,84.4415504138071,24.1808,12.83208,69.2553851661197,6.0021330397798,20,7,136.062942287752,978.906767221994,24.2005105495733,14475.5704696523,"George Washington-Jefferson","National Forest"
"949647",51,125,37,1,8,"51_125_37_1_8","51_125_37_1",505,10,11,120,2.0943951023932,0.866025403784439,-0.5,65,808,80.4788228189581,25.0698,12.4206,66.1100283355195,6.53730029392056,20,8,139.174849308343,808.534587309667,23.8567527489221,12398.1106216806,"George Washington-Jefferson","National Forest"
"949669",51,125,37,1,9,"51_125_37_1_9","51_125_37_1",505,10,11,120,2.0943951023932,0.866025403784439,-0.5,65,808,90.5173284403471,25.5209523809524,13.7740571428571,68.1637505344694,7.23957457967015,21,9,143.262755159881,653.033309775974,24.8495487747652,10489.8955540605,"George Washington-Jefferson","National Forest"
"949692",51,125,37,1,10,"51_125_37_1_10","51_125_37_1",505,10,11,120,2.0943951023932,0.866025403784439,-0.5,65,808,94.5434023192377,25.5016,13.74648,71.4377837153533,8.85467493295556,20,10,143.349193091555,808.534587309667,25.3601845492768,13000.3447147626,"George Washington-Jefferson","National Forest"
"949713",51,125,37,1,11,"51_125_37_1_11","51_125_37_1",505,10,11,120,2.0943951023932,0.866025403784439,-0.5,65,808,88.5460403154334,25.5693333333333,15.4770666666667,73.2010971413445,9.72053765003075,18,11,135.158552936912,608.420602640072,23.2173762040698,8901.22272138734,"George Washington-Jefferson","National Forest"
"949733",51,125,48,1,7,"51_125_48_1_7","51_125_48_1",503,10,11,60,1.0471975511966,0.866025403784439,0.5,28,808,66.7882185496712,21.6480571428571,14.1688457142857,76.1488398561557,9.12621864091412,35,11,141.486664007602,1201.97030290151,23.8626430394998,18924.918199703,"George Washington-Jefferson","National Forest"
"949768",51,125,63,1,8,"51_125_63_1_8","51_125_63_1",503,10,11,70,1.22173047639603,0.939692620785908,0.342020143325669,42,808,84.8051308611895,24.3664827586207,16.2384827586207,75.2728728243662,6.78165126404801,29,8,150.116793544227,942.372708717376,27.6702583692927,16316.7469647406,"George Washington-Jefferson","National Forest"
"949799",51,125,63,1,9,"51_125_63_1_9","51_125_63_1",503,10,11,73,1.27409035395586,0.956304755963035,0.292371704722737,45,808,92.8814217983116,28.0811111111111,17.1816888888889,67.6487541334129,6.55173903061486,27,9,160.227701712282,401.514364223126,29.9840404364304,7718.74733317255,"George Washington-Jefferson","National Forest"
"949827",51,125,63,1,10,"51_125_63_1_10","51_125_63_1",503,10,11,75,1.30899693899575,0.965925826289068,0.258819045102521,45,808,105.745702896815,28.241037037037,19.5636444444444,76.0383502243554,7.2867451741797,27,10,161.506854219875,401.514364223126,30.4646971179757,7817.88827218135,"George Washington-Jefferson","National Forest"
"949855",51,125,63,1,11,"51_125_63_1_11","51_125_63_1",503,10,11,75,1.30899693899575,0.965925826289068,0.258819045102521,45,808,108.996744757228,29.6984615384615,18.9796615384615,69.9821605113528,7.40322824080891,26,10,165.386965991882,386.643461844492,31.9460751332101,7820.72671232947,"George Washington-Jefferson","National Forest"
"949881",51,125,85,1,10,"51_125_85_1_10","51_125_85_1",515,10,11,295,5.14872129338327,-0.90630778703665,0.4226182617407,35,808,112.151048477299,27.5650476190476,16.8656,75.3666072909762,6.31455322781953,21,8,152.424762988171,993.777669600629,29.7815293651284,17633.3668060885,"George Washington-Jefferson","National Forest"
"949902",51,125,85,1,11,"51_125_85_1_11","51_125_85_1",515,10,11,295,5.14872129338327,-0.90630778703665,0.4226182617407,35,808,121.122842677407,28.8925,18.0594,78.2887207688184,6.06963388523116,20,8,154.940208196581,978.906767221994,30.8476788826466,17831.8602811938,"George Washington-Jefferson","National Forest"
"949923",51,125,86,1,9,"51_125_86_1_9","51_125_86_1",502,10,11,215,3.75245789178781,-0.573576436351046,-0.819152044288992,40,808,115.994994493668,28.45816,20.23872,88.4809794865162,6.6782521717414,25,9,164.132158567418,1223.63345902749,33.5755654940088,24450.0125756341,"George Washington-Jefferson","National Forest"
"949949",51,125,86,1,11,"51_125_86_1_11","51_125_86_1",515,10,11,200,3.49065850398866,-0.342020143325669,-0.939692620785908,36,808,159.28761653055,29.8497037037037,20.7715555555556,88.0841076077045,7.12093776685632,27,9,184.554903819974,1594.11962360942,43.1434008862249,38449.8246646308,"George Washington-Jefferson","National Forest"
"949977",51,125,89,1,10,"51_125_89_1_10","51_125_89_1",503,10,11,325,5.67232006898157,-0.573576436351046,0.819152044288992,30,808,43.2066281719408,13.7564090909091,11.3330181818182,103.909866046482,5.7538815813687,44,7,108.556699820877,3550.64676316947,18.6832213884174,36540.8165423597,"George Washington-Jefferson","National Forest"
"950022",51,125,89,1,11,"51_125_89_1_11","51_125_89_1",503,10,11,325,5.67232006898157,-0.573576436351046,0.819152044288992,30,808,48.8464677931562,14.9167272727273,11.6170363636364,98.1616292997358,5.60751509943767,44,7,115.493774862544,3209.90240334482,20.6573151967779,36487.1739983553,"George Washington-Jefferson","National Forest"
"950066",51,125,89,1,12,"51_125_89_1_12","51_125_89_1",503,10,11,325,5.67232006898157,-0.573576436351046,0.819152044288992,30,808,51.381190671883,15.304976744186,12.7732465116279,99.0622664644306,5.38948133576413,43,7,115.534825416409,2854.28714114153,20.4275409080554,32463.3826029727,"George Washington-Jefferson","National Forest"
"950423",51,139,9,1,7,"51_139_9_1_7","51_139_9_1",515,10,11,360,6.28318530717959,-2.44921270764475e-16,1,70,808,74.8108192064078,20.9996216216216,14.5068324324324,82.7750460050417,6.97630359334354,37,11,141.883272319185,1742.82864739576,28.8920636394841,27564.247751019,"George Washington-Jefferson","National Forest"
"950489",51,139,18,1,7,"51_139_18_1_7","51_139_18_1",503,10,11,135,2.35619449019234,0.707106781186548,-0.707106781186547,58,808,32.6512212773717,16.8387058823529,10.668,72.9243711357955,5.07447254868728,17,7,81.8625095388603,1275.03841991075,13.3465261804207,8341.93243239594,"George Washington-Jefferson","National Forest"
"950506",51,139,20,1,7,"51_139_20_1_7","51_139_20_1",510,10,11,80,1.39626340159546,0.984807753012208,0.17364817766693,29,808,64.8009575934976,21.3710344827586,17.3210482758621,88.9481953989309,6.32801905632741,29,8,125.716401284797,1112.7448886297,19.6162403228789,14493.1089662109,"George Washington-Jefferson","National Forest"
"950535",51,139,20,1,8,"51_139_20_1_8","51_139_20_1",515,10,11,68,1.18682389135614,0.927183854566787,0.374606593415912,27,808,72.45140988696,22.1657333333333,17.48536,85.3323979076422,5.77872084376556,30,7,132.771803633151,1297.98797092066,23.3596706519026,18454.294616309,"George Washington-Jefferson","National Forest"
"950565",51,139,20,1,9,"51_139_20_1_9","51_139_20_1",515,10,11,68,1.18682389135614,0.927183854566787,0.374606593415912,27,808,82.1564148195215,22.9954666666667,18.16608,85.7744452917206,5.77872084376556,30,7,138.012484130965,1297.98797092066,25.1966248695205,19637.2894269125,"George Washington-Jefferson","National Forest"
"950595",51,139,20,1,10,"51_139_20_1_10","51_139_20_1",515,10,11,70,1.22173047639603,0.939692620785908,0.342020143325669,27,808,92.2660573028121,22.9235,18.4404,87.5941595788234,6.06365591748755,32,8,143.162295594895,1327.72977567793,27.2831518732498,21303.7751047613,"George Washington-Jefferson","National Forest"
"950627",51,139,20,1,11,"51_139_20_1_11","51_139_20_1",510,10,11,70,1.22173047639603,0.939692620785908,0.342020143325669,27,808,103.673963211588,23.97125,19.764375,89.2481326388185,6.06365591748755,32,8,149.118984894614,1157.35759576561,29.0756921598515,19825.7587699082,"George Washington-Jefferson","National Forest"
"950659",51,139,20,1,12,"51_139_20_1_12","51_139_20_1",510,10,11,70,1.22173047639603,0.939692620785908,0.342020143325669,27,808,108.908125043458,24.1607878787879,18.7036363636364,88.6373678682199,6.38762084871355,33,9,154.936877017707,1342.60067805657,31.343713473783,24456.0997778045,"George Washington-Jefferson","National Forest"
"950917",51,139,37,1,9,"51_139_37_1_9","51_139_37_1",502,10,11,75,1.30899693899575,0.965925826289068,0.258819045102521,52,808,110.561856803875,25.0952,19.580352,98.9786143233637,4.34972525328631,25,6,150.003290817235,1223.63345902749,27.7634163387951,21160.9417414017,"George Washington-Jefferson","National Forest"
"950942",51,139,37,1,10,"51_139_37_1_10","51_139_37_1",502,10,11,75,1.30899693899575,0.965925826289068,0.258819045102521,52,808,116.210242015876,24.7943076923077,18.9093230769231,100.549941878327,3.88722128373441,26,5,153.548409747545,1408.87654131845,29.2818208640519,25295.2261229679,"George Washington-Jefferson","National Forest"
"950968",51,139,37,1,11,"51_139_37_1_11","51_139_37_1",502,10,11,75,1.30899693899575,0.965925826289068,0.258819045102521,47,808,123.603593666694,24.4565714285714,18.7234285714286,99.647237008634,4.04650838012663,28,5,158.911461889947,1438.61834607572,31.4098841355679,27292.3927270613,"George Washington-Jefferson","National Forest"
"951229",51,139,50,1,8,"51_139_50_1_8","51_139_50_1",502,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,20,808,34.1809521555839,24.1495384615385,10.4100923076923,58.8173389352721,2.55271079928201,13,4,104.908457428369,534.0660907469,13.1612526622372,5202.80733243547,"George Washington-Jefferson","National Forest"
"951242",51,139,50,1,9,"51_139_50_1_9","51_139_50_1",502,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,20,808,40.3379361549891,22.12975,10.5156,63.6704540934309,3.079201435678,16,4,109.30148588194,749.05097779513,14.461446110248,7793.7791638203,"George Washington-Jefferson","National Forest"
"951258",51,139,50,1,10,"51_139_50_1_10","51_139_50_1",502,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,20,808,17.3184737296582,17.1873333333333,9.87552,71.4698408449793,3.35535589631938,15,4,77.5590570081922,904.552255328823,7.77226804180621,5426.69908711388,"George Washington-Jefferson","National Forest"
"951274",51,139,50,1,11,"51_139_50_1_11","51_139_50_1",502,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,20,808,20.6135261908108,18.145125,10.3251,68.6748463097792,3.60400684871205,16,4,83.7672591649029,919.423157707457,9.10083970080186,6241.53749364688,"George Washington-Jefferson","National Forest"
"951357",51,139,55,1,10,"51_139_55_1_10","51_139_55_1",502,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,16,808,80.9314487713648,25.019,19.1469818181818,86.2033611095952,4.4352828111579,22,6,131.204461555238,838.276392066936,23.0784559021816,11693.2875254143,"George Washington-Jefferson","National Forest"
"951379",51,139,55,1,11,"51_139_55_1_11","51_139_55_1",502,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,16,808,85.2499459903911,25.5814285714286,19.1008,84.2213537619715,3.92282395557874,21,5,131.987404080844,823.405489688302,23.4909128963556,11596.0554936924,"George Washington-Jefferson","National Forest"
"951400",51,139,55,2,10,"51_139_55_2_10","51_139_55_2",510,10,11,175,3.05432619099008,0.0871557427476586,-0.996194698091746,11,808,17.2369799583149,19.7358,12.52728,74.3807921298882,4.35275281648062,10,5,70.6307277323404,489.453383610997,7.19729058639071,2526.90013091334,"George Washington-Jefferson","National Forest"
"951410",51,139,55,2,11,"51_139_55_2_11","51_139_55_2",510,10,11,175,3.05432619099008,0.0871557427476586,-0.996194698091746,11,808,17.2629992708168,22.95525,13.9446,69.6909427116734,3.36358566101486,8,4,72.3784131077768,289.339398941401,6.24264236960888,1553.53841337401,"George Washington-Jefferson","National Forest"
"951418",51,139,57,1,10,"51_139_57_1_10","51_139_57_1",515,10,11,125,2.18166156499291,0.819152044288992,-0.573576436351046,55,808,39.8557816030353,17.9130476190476,10.8712,99.1876008345454,4.37701456428776,21,6,105.353064141486,1675.26638924994,14.767334743672,16431.3962977965,"George Washington-Jefferson","National Forest"
"951439",51,139,57,1,11,"51_139_57_1_11","51_139_57_1",515,10,11,125,2.18166156499291,0.819152044288992,-0.573576436351046,55,808,35.9599778356475,16.51,9.80172631578947,97.7992958052506,3.69376771812304,19,5,99.0668382255132,1815.896764405,12.808986432859,16136.0772765825,"George Washington-Jefferson","National Forest"
"951458",51,139,59,1,10,"51_139_59_1_10","51_139_59_1",503,10,11,125,2.18166156499291,0.819152044288992,-0.573576436351046,23,808,25.2888046236453,12.0544166666667,8.1153,106.593541560541,7.50196342657207,24,9,79.4744041563068,2742.1121758598,11.4566121739535,17107.7102980677,"George Washington-Jefferson","National Forest"
"951483",51,139,59,1,11,"51_139_59_1_11","51_139_59_1",503,10,11,125,2.18166156499291,0.819152044288992,-0.573576436351046,23,808,32.9197195277372,12.5614545454545,8.97774545454545,104.571262285711,7.85452771687181,33,9,93.1588068193233,3216.69465709217,14.8717783693339,25897.3967357006,"George Washington-Jefferson","National Forest"
"951516",51,139,60,1,10,"51_139_60_1_10","51_139_60_1",502,10,11,165,2.87979326579064,0.258819045102521,-0.965925826289068,17,808,85.6583004353066,26.23312,16.776192,77.4438647655714,4.43532873130524,25,7,146.500981976231,1053.26127911517,26.0352164452232,17536.8692182819,"George Washington-Jefferson","National Forest"
"951541",51,139,60,1,11,"51_139_60_1_11","51_139_60_1",502,10,11,165,2.87979326579064,0.258819045102521,-0.965925826289068,17,808,85.4854827595325,30.0923157894737,19.4109473684211,72.2288592683601,3.41814679281249,19,6,139.912966761484,452.919325106379,23.0087686371497,7004.30051825287,"George Washington-Jefferson","National Forest"
"951560",51,139,62,1,10,"51_139_62_1_10","51_139_62_1",502,10,11,120,2.0943951023932,0.866025403784439,-0.5,29,808,80.383968518194,26.3718260869565,15.2665043478261,68.9780918318469,4.14892991071845,23,5,143.238435093378,512.402934620916,24.2742464009174,8228.65964246282,"George Washington-Jefferson","National Forest"
"951583",51,139,62,1,11,"51_139_62_1_11","51_139_62_1",502,10,11,120,2.0943951023932,0.866025403784439,-0.5,29,808,86.5061942456731,26.3525,16.0782,72.5339264014121,4.39301985741256,24,5,146.474116375556,527.27383699955,25.4752611936145,8776.56008723048,"George Washington-Jefferson","National Forest"
"952739",51,155,14,1,7,"51_155_14_1_7","51_155_14_1",515,10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,26,808,60.2236033714121,17.9900384615385,12.2447538461538,75.1026136702631,5.23615931030828,52,8,140.220653414538,1795.52000316295,27.1098024136066,27865.4057370484,"George Washington-Jefferson","National Forest"
