"","X","STATECD","COUNTYCD","PLOT","CONDID","CYCLE","uniq_obs_unit_id","uniq_spl_unit_id","fortypcd","owngrpcd","owncd","aspect","aspect_rad","aspect_sin","aspect_cos","slope","adforcd","cpa","mean_dia","mean_actualht","mean_HD","diversity","num_trees","num_species","qmd","tph","baph","ownership","nf_np","exp_dia"
"7728",991433,54,71,5134,2,8,"54_71_5134_2_8","54_71_5134_2","517",10,11,24,0.418879020478639,0.4067366430758,0.913545457642601,83,808,22.4252234280587,17.3566666666667,13.0048,82.467364935983,4.24264068711928,12,5,20.2386099160326,689.567368280593,8.64289782939388,"George Washington-Jefferson","National Forest",34506789.7389827
"7729",991445,54,71,5134,4,7,"54_71_5134_4_7","54_71_5134_4","505",10,11,222,3.87463093942741,-0.669130606358858,-0.743144825477394,65,808,25.4909485578653,25.4508,14.50848,58.4894793564829,2.97100409661001,10,4,26.7419904569574,148.709023786343,8.35222927144798,"George Washington-Jefferson","National Forest",113016538120.662
"7730",991455,54,71,5134,4,8,"54_71_5134_4_8","54_71_5134_4","505",10,11,222,3.87463093942741,-0.669130606358858,-0.743144825477394,65,808,27.3257908922911,23.5296363636364,13.6605818181818,68.1081870395898,2.81106117444154,11,4,26.1797045125348,333.952106077304,8.89148363051329,"George Washington-Jefferson","National Forest",16549742233.5548
"7731",991466,54,71,5140,1,7,"54_71_5140_1_7","54_71_5140_1","505",10,11,195,3.40339204138894,-0.25881904510252,-0.965925826289068,43,808,91.6912390452278,31.0726666666667,12.9667,45.8734812256376,1.5691925832142,24,2,33.2428817593581,356.901657087223,30.9758704880342,"George Washington-Jefferson","National Forest",31238320138117.7
"7732",991492,54,71,5140,1,8,"54_71_5140_1_8","54_71_5140_1","505",10,11,195,3.40339204138894,-0.25881904510252,-0.965925826289068,43,808,100.955640072829,32.1204166666667,13.3985,44.7432299016678,1.5691925832142,24,2,34.3358696288104,356.901657087223,33.0462582664978,"George Washington-Jefferson","National Forest",89067592763859.8
"7733",991518,54,71,7710,1,7,"54_71_7710_1_7","54_71_7710_1","409",10,11,294,5.13126800086333,-0.913545457642601,0.406736643075801,43,921,66.8195629103083,23.9914545454545,14.9721454545455,64.8208827581173,4.45602657903764,33,6,25.3121410777396,490.739778494932,24.6937275956571,"Monongahela","National Forest",26263724972.9422
"7734",991559,54,71,7710,1,8,"54_71_7710_1_8","54_71_7710_1","409",10,11,294,5.13126800086333,-0.913545457642601,0.406736643075801,43,921,75.6575106241105,21.407641025641,13.6534769230769,72.3885393787958,4.4299475639699,39,6,23.8982648506496,1772.57045215303,30.0379835480066,"Monongahela","National Forest",1982532739.60784
"7735",991599,54,71,7711,1,7,"54_71_7711_1_7","54_71_7711_1","503",10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,45,921,69.780356619048,24.6282307692308,16.5529846153846,72.1762867013143,4.64185553234835,26,7,26.2332752024248,386.643461844492,20.8974515446125,"Monongahela","National Forest",49648338827.8228
"7736",991627,54,71,7711,1,8,"54_71_7711_1_8","54_71_7711_1","503",10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,45,921,89.6481043367511,24.357724137931,18.3300413793103,81.8421871796574,4.408537618837,29,7,26.4004572975023,772.000528805049,25.2313939412647,"Monongahela","National Forest",37881327060.6602
"7737",991656,54,71,7712,1,8,"54_71_7712_1_8","54_71_7712_1","502",10,11,113,1.97222205475359,0.92050485345244,-0.390731128489274,49,921,64.8417652909537,21.8836875,12.734925,63.4090457530247,3.26842101856609,32,4,24.2371689224422,475.868876116298,21.9547606142853,"Monongahela","National Forest",3191278636.74664
"7738",991692,54,71,7716,1,8,"54_71_7716_1_8","54_71_7716_1","505",10,11,240,4.18879020478639,-0.866025403784438,-0.5,24,921,129.78229817524,28.21432,21.006816,84.6260207989949,2.45853145186395,25,4,32.0455403424564,371.772559465858,29.9840404364304,"Monongahela","National Forest",1791940093578.89
"7739",991723,54,71,7716,1,9,"54_71_7716_1_9","54_71_7716_1","505",10,11,240,4.18879020478639,-0.866025403784438,-0.5,24,921,158.509565756469,24.7936774193548,18.8877677419355,92.394159190501,4.43038108000344,31,7,29.9490075833208,1653.60323312395,40.9309645335435,"Monongahela","National Forest",58581068568.0415
"7740",991754,54,71,7718,1,8,"54_71_7718_1_8","54_71_7718_1","502",10,11,33,0.575958653158129,0.544639035015027,0.838670567945424,40,808,154.436380425106,33.4727826086957,20.3553391304348,67.1862602432241,5.01633877058073,23,6,36.7597879470631,512.402934620916,36.9278280275097,"George Washington-Jefferson","National Forest",344385439149373
"7741",991778,54,71,7721,1,9,"54_71_7721_1_9","54_71_7721_1","505",10,11,45,0.785398163397448,0.707106781186547,0.707106781186548,70,808,83.9910270361768,25.1278571428571,15.6754285714286,67.9367292343808,4.63304544636178,28,7,27.3415565917002,586.757446514088,26.0428309797913,"George Washington-Jefferson","National Forest",81825694330.9017
"7742",991807,54,71,7725,1,8,"54_71_7725_1_8","54_71_7725_1","520",10,11,39,0.680678408277788,0.629320391049837,0.777145961456971,47,921,90.4562516716827,28.2181904761905,20.5522285714286,89.799907124164,5.63158526089875,21,7,31.9373588107959,823.405489688302,26.0337529917,"Monongahela","National Forest",1798889194535.66
"7743",991829,54,71,7727,1,8,"54_71_7727_1_8","54_71_7727_1","515",10,11,327,5.70722665402146,-0.544639035015027,0.838670567945424,53,921,136.791327389986,27.5397575757576,16.4314909090909,69.7368524416249,4.01904794295469,33,6,30.9998586350638,831.484138319586,39.904967636587,"Monongahela","National Forest",912777125758.975
"7744",991863,54,71,7738,1,7,"54_71_7738_1_7","54_71_7738_1","502",10,11,346,6.03883921190038,-0.241921895599668,0.970295726275996,16,921,102.186607351751,29.79928,16.422624,61.0769494859602,2.60894257503038,25,4,32.0848151074617,371.772559465858,30.0575818882549,"Monongahela","National Forest",8743048120491.42
"7745",991897,54,71,7738,1,8,"54_71_7738_1_8","54_71_7738_1","502",10,11,346,6.03883921190038,-0.241921895599668,0.970295726275996,16,921,126.094898413858,25.273,15.497175,79.6765042519354,3.73865220036379,32,5,29.675772348837,1838.84631541491,37.5376214925833,"Monongahela","National Forest",94607254867.972
"7746",991929,54,71,7742,1,7,"54_71_7742_1_7","54_71_7742_1","503",10,11,45,0.785398163397448,0.707106781186547,0.707106781186548,12,921,141.591135913041,31.8516,24.481536,82.8429138576259,5.21505760701928,25,8,34.5337264134643,371.772559465858,34.8210485905481,"Monongahela","National Forest",68072879191240.7
"7747",991954,54,71,7742,1,8,"54_71_7742_1_8","54_71_7742_1","503",10,11,45,0.785398163397448,0.707106781186547,0.707106781186548,12,921,150.495297705369,34.8326363636364,25.7556,80.3106352961398,5.3751041593502,22,8,37.6837446194703,327.159852329955,36.4876365326109,"Monongahela","National Forest",1341596025111865
"7748",991976,54,71,7749,1,7,"54_71_7749_1_7","54_71_7749_1","805",10,11,322,5.61996019142174,-0.615661475325659,0.788010753606722,28,921,119.626874371685,25.8048125,22.717125,95.5137200956737,3.30558002504625,32,6,27.9445817266067,475.868876116298,29.1850306463213,"Monongahela","National Forest",161022911619.23
"7749",992012,54,71,7749,1,8,"54_71_7749_1_8","54_71_7749_1","805",10,11,322,5.61996019142174,-0.615661475325659,0.788010753606722,28,921,131.204043249267,25.9794375,22.30755,95.9412294973565,2.91531180092309,32,5,28.6596471257934,816.613235940952,33.4878241461453,"Monongahela","National Forest",191746016014.481
"7750",992048,54,71,7751,1,8,"54_71_7751_1_8","54_71_7751_1","801",10,11,60,1.0471975511966,0.866025403784439,0.5,17,921,35.0023148046095,18.796,16.53032,92.2819667654537,5.14177821114629,30,6,19.6681960535276,446.127071359029,13.5539306907607,"Monongahela","National Forest",145545600.358405
"7751",992092,54,71,7751,1,9,"54_71_7751_1_9","54_71_7751_1","801",10,11,60,1.0471975511966,0.866025403784439,0.5,17,921,67.3846119857528,16.9212380952381,16.6841714285714,112.989672227061,6.03169558283754,42,8,19.0696647709442,2669.04405885057,26.849787514727,"Monongahela","National Forest",22325455.6693141
"7752",992135,54,71,7754,1,8,"54_71_7754_1_8","54_71_7754_1","502",10,11,288,5.02654824574367,-0.951056516295154,0.309016994374947,41,808,50.3585024846439,23.3087333333333,12.8016,56.8453741965592,2.60018399841882,30,5,23.9408979697922,446.127071359029,20.082467586689,"George Washington-Jefferson","National Forest",13269491079.2867
"7753",992166,54,71,7756,1,7,"54_71_7756_1_7","54_71_7756_1","502",10,11,340,5.93411945678072,-0.342020143325669,0.939692620785908,56,808,55.9182385617903,29.5486666666667,15.4432,60.9288161638713,4.283914135281,15,6,31.9840366307944,223.063535679515,17.9214339408639,"George Washington-Jefferson","National Forest",6804917759586.25
"7754",992182,54,71,7756,1,8,"54_71_7756_1_8","54_71_7756_1","502",10,11,340,5.93411945678072,-0.342020143325669,0.939692620785908,56,808,62.1856496786981,27.52725,16.17345,67.0206304692431,4.94179968541325,16,7,30.6329423252158,408.306617970476,18.0748061042534,"George Washington-Jefferson","National Forest",901431597145.032
"7755",992199,54,71,7757,1,9,"54_71_7757_1_9","54_71_7757_1","503",10,11,60,1.0471975511966,0.866025403784439,0.5,26,808,79.8066230475353,25.8086086956522,20.2625739130435,88.3751438397165,4.05808784354111,23,5,28.3691566593936,342.030754708589,21.6190016907917,"George Washington-Jefferson","National Forest",161635347824.564
"7756",992222,54,71,7757,2,9,"54_71_7757_2_9","54_71_7757_2","409",10,11,250,4.36332312998582,-0.939692620785908,-0.342020143325669,40,808,23.8086843942579,28.1093333333333,13.716,51.2499412275998,2.33657354148564,9,3,29.2422536903175,133.838121407709,8.98833268979022,"George Washington-Jefferson","National Forest",1613349120432.75
"7757",992231,54,71,7760,1,8,"54_71_7760_1_8","54_71_7760_1","502",10,11,268,4.6774823953448,-0.999390827019096,-0.0348994967025016,55,808,34.2931009009767,24.6238888888889,12.5137333333333,55.0177727054006,3.85179402240326,18,5,25.7872901467198,267.676242815417,13.9797326828304,"George Washington-Jefferson","National Forest",49433238988.2611
"7758",992249,54,71,7762,1,7,"54_71_7762_1_7","54_71_7762_1","503",10,11,231,4.0317105721069,-0.777145961456971,-0.629320391049837,38,808,66.1786796482337,22.6774375,16.21155,74.7892294174087,6.38907959259911,32,8,24.0929159116326,475.868876116298,21.6942008392761,"George Washington-Jefferson","National Forest",7058070141.34453
"7759",992284,54,71,7762,1,8,"54_71_7762_1_8","54_71_7762_1","503",10,11,231,4.0317105721069,-0.777145961456971,-0.629320391049837,50,808,73.1080207598238,21.9112352941176,16.1902588235294,76.7202930602759,6.13796344603179,34,8,23.5276258370753,846.35504069822,23.9234775482864,"George Washington-Jefferson","National Forest",3280413420.11455
"7760",992318,54,71,7765,1,8,"54_71_7765_1_8","54_71_7765_1","409",10,11,286,4.99164166070378,-0.961261695938319,0.275637355816999,40,808,76.2690917279433,25.654,12.8802580645161,54.5917378741775,4.44298589440603,31,6,27.5979107647779,801.742333562317,29.5346057958238,"George Washington-Jefferson","National Forest",138481142767.382
"7761",992350,54,71,7767,1,7,"54_71_7767_1_7","54_71_7767_1","103",10,11,42,0.733038285837618,0.669130606358858,0.743144825477394,18,808,86.8817295850627,29.65704,20.372832,75.244566112682,4.5298728979856,25,6,32.6999327730196,371.772559465858,31.2211342438627,"George Washington-Jefferson","National Forest",7583834057211.94
"7762",992379,54,71,7767,1,8,"54_71_7767_1_8","54_71_7767_1","103",10,11,42,0.733038285837618,0.669130606358858,0.743144825477394,18,808,125.826151409224,30.1836666666667,21.63064,83.8987392825199,4.36774182477622,30,6,34.4377854824223,786.871431183683,42.1792733827721,"George Washington-Jefferson","National Forest",12841030483145
"7763",992409,54,71,7782,1,7,"54_71_7782_1_7","54_71_7782_1","503",10,11,84,1.46607657167524,0.994521895368273,0.104528463267653,17,921,75.3157419678342,24.8496666666667,20.2438,90.0042826066298,4.86491847423808,24,7,27.0739456673755,356.901657087223,20.5460952025454,"Monongahela","National Forest",61954536246.9899
"7764",992436,54,71,7782,1,8,"54_71_7782_1_8","54_71_7782_1","503",10,11,84,1.46607657167524,0.994521895368273,0.104528463267653,17,921,85.4296796238127,24.2146666666667,19.2588444444444,88.6905436637351,4.61288136764171,27,7,26.6999524926752,571.886544135453,24.076350641969,"Monongahela","National Forest",32831907419.5372
"7765",992463,54,75,84,1,5,"54_75_84_1_5","54_75_84_1","801",10,11,135,2.35619449019234,0.707106781186548,-0.707106781186547,6,921,100.455607356839,29.4745833333333,20.8788,76.7018847177221,5.22200086365759,24,8,31.9081444801585,357.017539524471,28.5476443783227,"Monongahela","National Forest",6319007896312.22
"7766",992492,54,75,84,1,6,"54_75_84_1_6","54_75_84_1","801",10,11,146,2.54818070791172,0.559192903470747,-0.829037572555042,7,921,124.519443195048,29.0648571428571,20.8896857142857,75.8847197359952,5.09134786994645,28,8,30.9848025282442,416.38526660176,31.3957198420976,"Monongahela","National Forest",4194759578894.05
"7767",992523,54,75,84,1,7,"54_75_84_1_7","54_75_84_1","801",10,11,146,2.54818070791172,0.559192903470747,-0.829037572555042,7,921,121.504932147179,29.3956153846154,21.1601538461538,76.3801545166146,4.74884522665717,26,7,31.533203523612,386.643461844492,30.1942665128548,"Monongahela","National Forest",5839202730010.96
"7768",992555,54,75,84,1,8,"54_75_84_1_8","54_75_84_1","801",10,11,146,2.54818070791172,0.559192903470747,-0.829037572555042,7,921,122.225828618604,27.9682222222222,20.7602666666667,79.3476221219695,5.17648509215182,27,7,30.687705568143,401.514364223126,29.6966561154689,"Monongahela","National Forest",1401020789507.48
"7769",992591,54,75,84,1,9,"54_75_84_1_9","54_75_84_1","801",10,11,146,2.54818070791172,0.559192903470747,-0.829037572555042,7,921,148.05673431916,23.6365142857143,18.4970057142857,98.6114395092526,5.00970932955518,35,8,28.4913478415566,1883.45902255082,35.6022203908741,"Monongahela","National Forest",18416526645.9846
"7770",992629,54,75,85,1,5,"54_75_85_1_5","54_75_85_1","520",10,11,164,2.8623399732707,0.275637355817,-0.961261695938319,45,921,53.546429379941,21.9140689655172,17.9937103448276,86.2429392101508,4.48644017929822,29,6,23.2877016173922,431.396193592069,18.3741471580944,"Monongahela","National Forest",3289722216.60829
"7771",992661,54,75,85,1,6,"54_75_85_1_6","54_75_85_1","502",10,11,175,3.05432619099008,0.0871557427476586,-0.996194698091746,40,921,64.1634095372589,23.1775,17.0579142857143,77.9694505406993,4.59618352462984,28,6,24.6088513141105,416.38526660176,19.8041252475092,"Monongahela","National Forest",11637517694.255
"7772",992693,54,75,85,1,7,"54_75_85_1_7","54_75_85_1","502",10,11,175,3.05432619099008,0.0871557427476586,-0.996194698091746,40,921,72.1569715236284,23.9757857142857,18.0920571428571,80.6304911775547,4.59618352462984,28,6,25.5063214041427,416.38526660176,21.2749542839982,"Monongahela","National Forest",25855410360.659
"7773",992723,54,75,85,1,8,"54_75_85_1_8","54_75_85_1","502",10,11,175,3.05432619099008,0.0871557427476586,-0.996194698091746,40,921,86.7727023537882,24.3930714285714,19.1915142857143,86.0933054000943,4.79619265123396,28,6,26.168648600404,757.129626426415,25.2982217532008,"Monongahela","National Forest",39244275702.7774
"7774",992751,54,75,88,1,5,"54_75_88_1_5","54_75_88_1","123",10,11,0,0,0,1,0,921,17.5643342550879,26.7716,17.2212,73.0515512414557,2,10,2,28.4082847775081,148.757308135196,9.42857287960075,"Monongahela","National Forest",423407115022.767
"7775",992762,54,75,88,1,6,"54_75_88_1_6","54_75_88_1","123",10,11,0,0,0,1,0,921,28.295957023295,28.7274,18.19656,72.3024585739783,2,10,2,30.5568439666141,148.709023786343,10.9051574776614,"Monongahela","National Forest",2993307262787.05
"7776",992774,54,75,88,1,7,"54_75_88_1_7","54_75_88_1","123",10,11,0,0,0,1,0,921,30.8595811806623,29.972,18.34896,70.2753764690323,2,10,2,31.9014292845948,148.709023786343,11.8859864514307,"Monongahela","National Forest",10391403565191.6
"7777",992785,54,75,88,1,8,"54_75_88_1_8","54_75_88_1","123",10,11,0,0,0,1,0,921,37.1165037129927,28.5634545454545,18.5096727272727,74.6966964927062,1.92607022425223,11,2,31.688426111982,333.952106077304,13.3978123458924,"Monongahela","National Forest",2540684237323.6
"7778",992862,54,75,121,1,7,"54_75_121_1_7","54_75_121_1","962",10,11,258,4.50294947014537,-0.978147600733806,-0.20791169081776,28,921,1.88439718458285,13.6652,11.21664,82.2310268493417,1.64938488846612,5,2,13.7004689846735,74.3545118931715,1.09611424148597,"Monongahela","National Forest",860440.718209797
"7779",992869,54,75,121,1,8,"54_75_121_1_8","54_75_121_1","962",10,11,258,4.50294947014537,-0.978147600733806,-0.20791169081776,28,921,46.3846114408538,8.98280769230769,10.4745692307692,141.070777723142,2.82462904040487,52,6,10.3757463457223,6395.56886079578,23.8820230503112,"Monongahela","National Forest",7964.96391834133
"7780",992931,54,75,155,1,5,"54_75_155_1_5","54_75_155_1","503",10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,39,921,70.8018503609133,25.54224,19.409664,78.7511963271019,6.10799691236396,25,9,27.0075466016445,371.89327033799,21.304248222301,"Monongahela","National Forest",123837988014.14
"7781",992961,54,75,155,1,6,"54_75_155_1_6","54_75_155_1","503",10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,35,921,88.9453389222024,26.93416,20.445984,79.5514343148423,6.10799691236396,25,9,28.493275756922,371.772559465858,23.7049868878287,"Monongahela","National Forest",498146476379.682
"7782",992991,54,75,155,1,7,"54_75_155_1_7","54_75_155_1","503",10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,35,921,103.405401772381,27.9505833333333,22.2758,83.4636562203111,6.33131688748709,24,9,29.6784897611048,356.901657087223,24.6893573044626,"Monongahela","National Forest",1376525013715.79
"7783",993019,54,75,155,1,8,"54_75_155_1_8","54_75_155_1","503",10,11,307,5.35816080362259,-0.798635510047293,0.601815023152048,35,921,117.732593123524,24.3416666666667,20.5232,95.7471558329108,8.83825871559337,30,12,27.4288248162403,1127.61579100834,28.3881231822917,"Monongahela","National Forest",37277906410.3687
"7784",993049,54,75,200,1,5,"54_75_200_1_5","54_75_200_1","520",10,11,245,4.27605666738611,-0.90630778703665,-0.4226182617407,60,921,50.9766253950373,25.8417391304348,16.8567652173913,71.5648350174496,7.07493946930845,23,8,27.8420433033272,342.141808710951,20.8298422929365,"Monongahela","National Forest",167080092538.856
"7785",993078,54,75,200,1,6,"54_75_200_1_6","54_75_200_1","962",10,11,239,4.17133691226645,-0.857167300702112,-0.515038074910054,59,921,64.0464835361555,27.2034,17.46504,70.4745936736085,5.6631686614704,20,7,29.1914410606945,297.418047572686,19.9047172948305,"Monongahela","National Forest",652058422552.085
"7786",993103,54,75,200,1,7,"54_75_200_1_7","54_75_200_1","962",10,11,239,4.17133691226645,-0.857167300702112,-0.515038074910054,59,921,71.1073692680709,27.4078095238095,18.2009142857143,73.7418220040479,5.91116531222955,21,7,29.5757732129332,312.28894995132,21.4539101734276,"Monongahela","National Forest",799945569207.908
"7787",993127,54,75,200,1,8,"54_75_200_1_8","54_75_200_1","801",10,11,239,4.17133691226645,-0.857167300702112,-0.515038074910054,59,921,69.7023614145307,28.2363333333333,19.304,76.0925882127444,6.42431379301419,18,7,30.6996359768501,267.676242815417,19.8131672292909,"Monongahela","National Forest",1831824046962.13
"7788",993148,54,75,200,1,9,"54_75_200_1_9","54_75_200_1","801",10,11,239,4.17133691226645,-0.857167300702112,-0.515038074910054,59,921,85.5542951778593,27.4701,19.70532,82.2838879230352,7.10193888692748,20,8,30.8046085610579,638.16240739734,24.3002911972174,"Monongahela","National Forest",851359227140.449
"7789",993168,54,75,200,2,6,"54_75_200_2_6","54_75_200_2","502",10,11,238,4.1538836197465,-0.848048096156426,-0.529919264233205,61,921,24.079803675143,36.957,16.383,50.670259483257,1,4,1,39.1172369934278,59.4836095145372,7.14844009691166,"Monongahela","National Forest",11225899960724798
"7790",993173,54,75,200,2,7,"54_75_200_2_7","54_75_200_2","502",10,11,238,4.1538836197465,-0.848048096156426,-0.529919264233205,61,921,25.273998094025,37.719,16.6878,50.9905738611234,1,4,1,39.8650552238423,59.4836095145372,7.42437124094972,"Monongahela","National Forest",24052131129744724
"7791",993177,54,75,200,2,8,"54_75_200_2_8","54_75_200_2","502",10,11,238,4.1538836197465,-0.848048096156426,-0.529919264233205,61,921,29.3581959522556,33.4772,18.34896,67.7827271127042,1.64938488846612,5,2,36.8744669493676,74.3545118931715,7.9402916514436,"Monongahela","National Forest",345910089402734
"7792",993182,54,75,200,2,9,"54_75_200_2_9","54_75_200_2","502",10,11,238,4.1538836197465,-0.848048096156426,-0.529919264233205,61,921,32.1434320971074,34.5948,19.38528,67.0847008738274,1.64938488846612,5,2,37.8262203345774,74.3545118931715,8.35546931491976,"Monongahela","National Forest",1057622648719043
"7793",993187,54,75,202,1,5,"54_75_202_1_5","54_75_202_1","801",10,11,189,3.29867228626928,-0.156434465040231,-0.987688340595138,40,921,108.521867251779,30.5701290322581,24.0005419354839,82.5715472175916,6.17797018096583,31,9,31.9522282225684,461.147655219108,36.9760001173662,"Monongahela","National Forest",18898979319150.3
"7794",993224,54,75,202,1,6,"54_75_202_1_6","54_75_202_1","801",10,11,183,3.19395253114962,-0.0523359562429436,-0.998629534754574,45,921,180.332301999209,31.9024,23.53056,77.9705950238698,6.74713677166769,35,10,33.6881542894319,861.225943076855,50.1250122643366,"Monongahela","National Forest",71620323687404.9
"7795",993259,54,75,202,1,7,"54_75_202_1_7","54_75_202_1","801",10,11,183,3.19395253114962,-0.0523359562429436,-0.998629534754574,45,921,198.857387356167,33.8417647058824,25.9707529411765,81.1079935821303,6.92682964661624,34,10,35.3547133258487,505.610680873566,49.6350547924362,"Monongahela","National Forest",498071474567379
"7796",993294,54,75,202,1,8,"54_75_202_1_8","54_75_202_1","801",10,11,183,3.19395253114962,-0.0523359562429436,-0.998629534754574,45,921,127.691549249468,32.3132173913043,23.787652173913,78.3047846567642,4.38144760850383,23,7,34.3171888987581,342.030754708589,31.6348802602234,"Monongahela","National Forest",108007025439659
"7797",993317,54,75,212,1,5,"54_75_212_1_5","54_75_212_1","520",10,11,127,2.2165681500328,0.798635510047293,-0.601815023152048,63,921,102.941025358115,26.0061363636364,18.6620727272727,76.7106882936626,8.12037191735624,44,12,27.9503102877556,654.532155794863,40.158906629156,"Monongahela","National Forest",196934370131.155
"7798",993365,54,75,212,1,6,"54_75_212_1_6","54_75_212_1","503",10,11,130,2.26892802759263,0.766044443118978,-0.642787609686539,58,921,142.787048743264,26.5458222222222,19.5004266666667,80.0193325167634,8.0416461520117,45,12,28.7150342085814,669.190607038543,43.3357321346739,"Monongahela","National Forest",337834586039.17
"7799",993413,54,75,212,1,7,"54_75_212_1_7","54_75_212_1","801",10,11,130,2.26892802759263,0.766044443118978,-0.642787609686539,58,921,152.988414633817,26.3828695652174,20.1764347826087,84.2500404580482,7.25556145512617,46,11,28.7961549154231,684.061509417178,44.5493921393219,"Monongahela","National Forest",287034876209.668
"7800",993459,54,75,212,1,8,"54_75_212_1_8","54_75_212_1","505",10,11,130,2.26892802759263,0.766044443118978,-0.642787609686539,58,921,140.076149841599,27.932303030303,22.2411636363636,87.7908310802538,6.15203612521339,33,9,30.8313619373049,490.739778494932,36.6365278326161,"Monongahela","National Forest",1351590320573.5
"7801",993492,54,75,244,2,6,"54_75_244_2_6","54_75_244_2","805",10,11,75,1.30899693899575,0.965925826289068,0.258819045102521,30,921,16.4929577801998,38.7773333333333,28.5496,75.2582396060657,1.88988157484231,3,2,39.2499179447125,44.6127071359029,5.39776172427916,"Monongahela","National Forest",69307764268230472
"7802",993495,54,75,244,2,8,"54_75_244_2_8","54_75_244_2","805",10,11,75,1.30899693899575,0.965925826289068,0.258819045102521,30,921,22.1978862666709,36.322,27.31008,76.2176052449734,1,5,1,37.0504080733263,74.3545118931715,8.01624429840984,"Monongahela","National Forest",5949002777490881
"7803",993500,54,75,329,1,5,"54_75_329_1_5","54_75_329_1","520",10,11,332,5.79449311662117,-0.469471562785891,0.882947592858927,36,921,166.208386939395,24.9960983606557,19.412262295082,81.8902239027506,3.68449821340082,61,7,27.3791480845563,907.419579624697,53.4226753298443,"Monongahela","National Forest",71724509534.7844
"7804",993565,54,75,329,1,6,"54_75_329_1_6","54_75_329_1","962",10,11,347,6.05629250442032,-0.224951054343865,0.974370064785235,32,921,165.939871205887,25.4602711864407,17.7300610169492,74.7842082348264,3.61190374115515,59,7,27.6212096815325,877.383240339424,52.5717397754344,"Monongahela","National Forest",114092023847.455
"7805",993627,54,75,329,1,7,"54_75_329_1_7","54_75_329_1","962",10,11,347,6.05629250442032,-0.224951054343865,0.974370064785235,17,921,172.954847167644,25.8493846153846,19.431,79.1781812573918,3.32374315451723,52,6,27.9274303893832,773.286923688984,47.3674764612835,"Monongahela","National Forest",168362396543.507
"7806",993680,54,75,329,1,8,"54_75_329_1_8","54_75_329_1","962",10,11,300,5.23598775598299,-0.866025403784439,0.5,17,921,163.044159296101,28.8360555555556,20.7772,76.8042949517446,3.46226681569956,36,5,31.2131621649158,705.724665543162,42.4859141930732,"Monongahela","National Forest",3336873996784.49
"7807",993716,54,75,349,1,5,"54_75_349_1_5","54_75_349_1","502",10,11,65,1.13446401379631,0.90630778703665,0.422618261740699,53,921,70.4262645582543,24.7956551724138,16.8270620689655,72.5131333662906,4.69116593597949,29,8,26.9649113376676,431.396193592069,24.6349637629252,"Monongahela","National Forest",58697042101.3038
"7808",993747,54,75,349,1,6,"54_75_349_1_6","54_75_349_1","502",10,11,85,1.48352986419518,0.996194698091746,0.0871557427476581,46,921,71.6979729310623,25.6963333333333,19.2532,81.3596321109942,4.41397838220385,24,7,27.3081502058757,356.901657087223,20.903102783226,"Monongahela","National Forest",144469367633.888
"7809",993773,54,75,349,1,7,"54_75_349_1_7","54_75_349_1","502",10,11,85,1.48352986419518,0.996194698091746,0.0871557427476581,46,921,79.5563303676212,25.4390769230769,18.4990153846154,77.9281106698084,4.14092979008123,26,7,27.2498503877333,386.643461844492,22.5484420681018,"Monongahela","National Forest",111699372253.945
"7810",993800,54,75,349,1,8,"54_75_349_1_8","54_75_349_1","502",10,11,85,1.48352986419518,0.996194698091746,0.0871557427476581,46,921,93.513541456643,25.7991428571429,19.8990857142857,82.9053960766909,4.04909681467993,28,7,27.6506904589586,416.38526660176,25.0025866233501,"Monongahela","National Forest",160112552363.078
"7811",993828,54,75,349,1,9,"54_75_349_1_9","54_75_349_1","502",10,11,85,1.48352986419518,0.996194698091746,0.0871557427476581,46,921,96.8276400384877,23.7530967741935,19.3892129032258,89.0728813105723,6.16775182757879,31,12,26.2282599695873,801.742333562317,25.5083614255205,"Monongahela","National Forest",20693733754.04
"7812",993862,54,75,398,1,5,"54_75_398_1_5","54_75_398_1","801",10,11,56,0.977384381116825,0.829037572555042,0.559192903470747,28,921,53.4231894245511,22.7409375,17.306925,80.7693536574384,3.81217030056758,32,7,24.0448349053388,476.023386032628,21.6147150197354,"Monongahela","National Forest",7520793590.56177
"7813",993900,54,75,398,1,6,"54_75_398_1_6","54_75_398_1","801",10,11,59,1.02974425867665,0.857167300702112,0.515038074910054,44,921,72.6032824683903,23.1909696969697,18.4173090909091,84.4063050482492,3.93926358928158,33,8,24.5355840757744,490.739778494932,23.2018006016774,"Monongahela","National Forest",11795332000.4677
"7814",993938,54,75,398,1,7,"54_75_398_1_7","54_75_398_1","801",10,11,59,1.02974425867665,0.857167300702112,0.515038074910054,44,921,75.0817756121777,24.5702666666667,18.20672,79.5535060928912,4.01946220627215,30,7,26.2006878993663,446.127071359029,24.0525757374867,"Monongahela","National Forest",46852334173.675
